timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-14 17:53:00,-1.6,334.44833666666665,11.425094333333334,-0.9264450010199945,-0.6735549989800056
2020-03-14 18:10:26,-0.4,337.0968667777778,11.270350255555556,-0.9120432549204529,0.5120432549204529
2020-03-14 18:28:09,-0.5,339.7884418333333,11.113091216666666,-0.8974074460257939,0.3974074460257939
2020-03-14 19:02:10,0.0,290.1837177777778,11.315934083333334,-0.6887959918997608,0.6887959918997608
2020-03-14 19:19:14,-0.1,263.7158208888889,11.432269016666668,-0.57892388949556,0.47892388949556
2020-03-14 19:36:13,0.2,234.87579269444444,11.462935958333334,-0.44215107252655894,0.6421510725265589
2020-03-14 19:53:09,0.4,201.8012955833333,11.346561625,-0.258402239673444,0.658402239673444
2020-03-14 20:10:11,0.8,168.53147663888888,11.229500041666668,-0.07356827591765303,0.8735682759176531
2020-03-14 20:27:15,0.6,135.19655041666664,11.112209375,0.11162739813903011,0.48837260186096987
2020-03-14 20:44:36,0.8,108.18479773333334,11.038482133333334,0.25791128852459133,0.5420887114754087
2020-03-14 21:01:35,0.1,83.01177272222222,10.974704055555556,0.39336243416688843,-0.29336243416688845
2020-03-14 21:19:07,0.6,57.023527077777786,10.908860544444444,0.53320012328926,0.06679987671073995
2020-03-14 21:36:41,0.2,36.337121100000005,10.819759725,0.6510209414099939,-0.4510209414099939
2020-03-14 21:54:10,1.8,24.421635,10.69359125,0.732169141868313,1.067830858131687
2020-03-14 22:11:17,0.5,12.7560447,10.570068825,0.8116154734895655,-0.31161547348956553
2020-03-14 22:28:59,1.1,0.6928929000000039,10.442336775,0.8937693237152422,0.20623067628475789
2020-03-14 22:46:05,1.5,0.0,10.431507236111113,0.8991079954191141,0.6008920045808859
2020-03-14 23:03:23,0.9,0.0,10.42775025277778,0.8997747394607638,0.00022526053923621614
2020-03-14 23:20:54,0.6,0.0,10.423946216666666,0.9004498338613178,-0.30044983386131785
2020-03-14 23:38:25,0.9,0.0,10.32062716111111,0.9187856524073803,-0.018785652407380282
2020-03-14 23:55:58,1.4,0.0,10.109312291111111,0.9562872642017446,0.4437127357982553
2020-03-15 00:13:38,1.0,0.0,9.896592668888887,0.9940381744600792,0.005961825539920751
2020-03-15 00:48:26,2.1,0.0,9.457275747777777,1.0720028374778985,1.0279971625221016
2020-03-15 01:05:42,2.4,0.0,9.23035779,1.112273496905473,1.2877265030945269
2020-03-15 01:22:56,2.2,0.0,9.003877897777778,1.1524664137472798,1.0475335862527204
2020-03-15 01:40:08,2.5,0.0,8.830183688888889,1.1832915648248181,1.3167084351751819
2020-03-15 01:57:25,2.3,0.0,8.692330381944444,1.2077561053543129,1.092243894645687
